term,ccode,section,enrolled
1161,ENGL 208B,001,40
1161,ENGL 208C,001,37
1161,ENGL 208C,081,21
1161,ENGL 208C,082,14
1161,ENGL 209W,001,1
1161,ENGL 210F,081,147
1161,ENGL 210G,001,15
1161,ENGL 210H,001,1
1161,ENGL 213,001,14
1161,ENGL 218,001,0
1161,ENGL 247,001,0
1161,ENGL 251A,081,29
1161,ENGL 251B,001,20
1161,ENGL 251B,002,26
1161,ENGL 251B,003,21
1161,ENGL 251B,081,29
1161,ENGL 260,001,1
1161,ENGL 275,001,18
1161,ENGL 280,001,5
1161,ENGL 291,001,3
1161,ENGL 293,001,28
1161,ENGL 295,001,34
1161,ENGL 303,001,5
1161,ENGL 303,002,3
1161,ENGL 306A,001,39
1161,ENGL 306A,002,37
1161,ENGL 306F,001,26
1161,ENGL 309C,001,39
1161,ENGL 310B,001,22
1161,ENGL 313,001,24
1161,ENGL 315,081,33
1161,ENGL 322,001,11
1161,ENGL 322,002,1
1161,ENGL 344,001,31
1161,ENGL 345,081,25
1161,ENGL 363,081,30
1161,ENGL 365,001,3
1161,ENGL 366,001,0
1161,ENGL 392A,001,26
1161,ENGL 392B,001,35
1161,ENGL 408B,001,40
1161,ENGL 430B,001,23
1161,ENGL 460A,001,1
1161,ENGL 460D,001,11
1161,ENGL 470A,001,10
1161,ENGL 486,001,17
1161,ENGL 492,001,12
1161,ENGL 720,001,8
1161,ENGL 730,001,1
1161,ENGL 770,001,6
1161,ENGL 770,002,10
1161,ENGL 789,001,8
1161,ENGL 793,001,7
1161,ENGL 794,001,11
1161,ENGL 795,001,8
1161,ENGL 795,002,1
1161,ENGL 795,003,3
1161,ENGL 795,004,1
1161,ENGL 795,005,1
1161,ENGL 799,001,10
